gml_id,namespace,localId,label,heatConten,emissionHe,diurnalVar,value,q,x,y
ES.1538,NL.IMAER,ES.1538,ADECS (36),0.000000000000000,463.000000000000000,CONTINUOUS,"(4:0,810,0,0)",810.000000,166469.000,498750.000
ES.1539,NL.IMAER,ES.1539,ADECS (37),0.000000000000000,492.000000000000000,CONTINUOUS,"(4:0,810,0,0)",810.000000,166764.000,499021.000
ES.1540,NL.IMAER,ES.1540,ADECS (38),0.000000000000000,523.000000000000000,CONTINUOUS,"(4:0,736,0,0)",736.000000,167058.000,499291.000
ES.1541,NL.IMAER,ES.1541,ADECS (39),0.000000000000000,554.000000000000000,CONTINUOUS,"(4:0,671,0,0)",671.000000,167353.000,499562.000
ES.1542,NL.IMAER,ES.1542,ADECS (40),0.000000000000000,582.000000000000000,CONTINUOUS,"(4:0,671,0,0)",671.000000,167648.000,499832.000
ES.1543,NL.IMAER,ES.1543,ADECS (41),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,671,0,0)",671.000000,167942.000,500103.000
ES.1544,NL.IMAER,ES.1544,ADECS (42),0.000000000000000,638.000000000000000,CONTINUOUS,"(4:0,671,0,0)",671.000000,168237.000,500373.000
ES.1545,NL.IMAER,ES.1545,ADECS (43),0.000000000000000,666.000000000000000,CONTINUOUS,"(4:0,671,0,0)",671.000000,168532.000,500644.000
ES.1546,NL.IMAER,ES.1546,ADECS (44),0.000000000000000,695.000000000000000,CONTINUOUS,"(4:0,724,0,0)",724.000000,168826.000,500914.000
ES.1547,NL.IMAER,ES.1547,ADECS (45),0.000000000000000,723.000000000000000,CONTINUOUS,"(4:0,671,0,0)",671.000000,169121.000,501185.000
ES.1548,NL.IMAER,ES.1548,ADECS (46),0.000000000000000,774.000000000000000,CONTINUOUS,"(4:0,622,0,0)",622.000000,169416.000,501455.000
ES.1549,NL.IMAER,ES.1549,ADECS (47),0.000000000000000,828.000000000000000,CONTINUOUS,"(4:0,622,0,0)",622.000000,169710.000,501726.000
ES.1550,NL.IMAER,ES.1550,ADECS (48),0.000000000000000,882.000000000000000,CONTINUOUS,"(4:0,622,0,0)",622.000000,169998.000,502003.000
ES.1551,NL.IMAER,ES.1551,ADECS (49),0.000000000000000,0.000000000000000,CONTINUOUS,"(4:0,17500,0,0)",17500.000000,164627.000,497059.000
ES.1552,NL.IMAER,ES.1552,ADECS (50),0.000000000000000,0.000000000000000,CONTINUOUS,"(4:0,11100,0,0)",11100.000000,164332.000,496789.000
ES.1553,NL.IMAER,ES.1553,ADECS (51),0.000000000000000,0.000000000000000,CONTINUOUS,"(4:0,11100,0,0)",11100.000000,164038.000,496518.000
ES.1554,NL.IMAER,ES.1554,ADECS (52),0.000000000000000,0.000000000000000,CONTINUOUS,"(4:0,8280,0,0)",8280.000000,163743.000,496248.000
ES.1555,NL.IMAER,ES.1555,ADECS (53),0.000000000000000,29.000000000000000,CONTINUOUS,"(4:0,439,0,0)",439.000000,163448.000,495977.000
ES.1556,NL.IMAER,ES.1556,ADECS (54),0.000000000000000,119.000000000000000,CONTINUOUS,"(4:0,280,0,0)",280.000000,163154.000,495707.000
ES.1557,NL.IMAER,ES.1557,ADECS (55),0.000000000000000,209.000000000000000,CONTINUOUS,"(4:0,280,0,0)",280.000000,162859.000,495436.000
ES.1558,NL.IMAER,ES.1558,ADECS (56),0.000000000000000,299.000000000000000,CONTINUOUS,"(4:0,280,0,0)",280.000000,162564.000,495166.000
ES.1559,NL.IMAER,ES.1559,ADECS (57),0.000000000000000,334.000000000000000,CONTINUOUS,"(4:0,253,0,0)",253.000000,162270.000,494895.000
ES.1560,NL.IMAER,ES.1560,ADECS (58),0.000000000000000,365.000000000000000,CONTINUOUS,"(4:0,319,0,0)",319.000000,161975.000,494625.000
ES.1561,NL.IMAER,ES.1561,ADECS (59),0.000000000000000,397.000000000000000,CONTINUOUS,"(4:0,226,0,0)",226.000000,161680.000,494354.000
ES.1562,NL.IMAER,ES.1562,ADECS (60),0.000000000000000,429.000000000000000,CONTINUOUS,"(4:0,226,0,0)",226.000000,161386.000,494084.000
ES.1563,NL.IMAER,ES.1563,ADECS (61),0.000000000000000,461.000000000000000,CONTINUOUS,"(4:0,226,0,0)",226.000000,161091.000,493813.000
ES.1564,NL.IMAER,ES.1564,ADECS (62),0.000000000000000,493.000000000000000,CONTINUOUS,"(4:0,226,0,0)",226.000000,160796.000,493543.000
ES.1565,NL.IMAER,ES.1565,ADECS (63),0.000000000000000,537.000000000000000,CONTINUOUS,"(4:0,208,0,0)",208.000000,160502.000,493272.000
ES.1566,NL.IMAER,ES.1566,ADECS (64),0.000000000000000,602.000000000000000,CONTINUOUS,"(4:0,210,0,0)",210.000000,160207.000,493002.000
ES.1567,NL.IMAER,ES.1567,ADECS (65),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,461,0,0)",461.000000,159912.000,492731.000
ES.1568,NL.IMAER,ES.1568,ADECS (66),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,2030,0,0)",2030.000000,159618.000,492461.000
ES.1569,NL.IMAER,ES.1569,ADECS (67),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,2380,0,0)",2380.000000,159323.000,492190.000
ES.1570,NL.IMAER,ES.1570,ADECS (68),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,2420,0,0)",2420.000000,159028.000,491920.000
ES.1571,NL.IMAER,ES.1571,ADECS (69),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,2450,0,0)",2450.000000,158751.000,491632.000
ES.1572,NL.IMAER,ES.1572,ADECS (70),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,2450,0,0)",2450.000000,158515.000,491308.000
ES.1573,NL.IMAER,ES.1573,ADECS (71),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,2450,0,0)",2450.000000,158327.000,490955.000
ES.1574,NL.IMAER,ES.1574,ADECS (72),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,2450,0,0)",2450.000000,158189.000,490580.000
ES.1575,NL.IMAER,ES.1575,ADECS (73),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,2450,0,0)",2450.000000,158103.000,490189.000
ES.1576,NL.IMAER,ES.1576,ADECS (74),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,2450,0,0)",2450.000000,158072.000,489790.000
ES.1577,NL.IMAER,ES.1577,ADECS (75),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,2450,0,0)",2450.000000,158097.000,489391.000
ES.1578,NL.IMAER,ES.1578,ADECS (76),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,2450,0,0)",2450.000000,158176.000,488999.000
ES.1579,NL.IMAER,ES.1579,ADECS (77),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,2450,0,0)",2450.000000,158308.000,488622.000
ES.1580,NL.IMAER,ES.1580,ADECS (78),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,2450,0,0)",2450.000000,158491.000,488266.000
ES.1581,NL.IMAER,ES.1581,ADECS (79),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,2450,0,0)",2450.000000,158722.000,487939.000
ES.1582,NL.IMAER,ES.1582,ADECS (80),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,2450,0,0)",2450.000000,158990.000,487642.000
ES.1583,NL.IMAER,ES.1583,ADECS (81),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,2450,0,0)",2450.000000,159285.000,487373.000
ES.1584,NL.IMAER,ES.1584,ADECS (82),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,2450,0,0)",2450.000000,159605.000,487133.000
ES.1585,NL.IMAER,ES.1585,ADECS (83),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,2450,0,0)",2450.000000,159948.000,486926.000
ES.1586,NL.IMAER,ES.1586,ADECS (84),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,2450,0,0)",2450.000000,160309.000,486755.000
ES.1587,NL.IMAER,ES.1587,ADECS (85),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,2450,0,0)",2450.000000,160686.000,486621.000
ES.1588,NL.IMAER,ES.1588,ADECS (86),0.000000000000000,622.000000000000000,CONTINUOUS,"(4:0,1190,0,0)",1190.000000,161074.000,486525.000
ES.1589,NL.IMAER,ES.1589,ADECS (87),0.000000000000000,653.000000000000000,CONTINUOUS,"(4:0,186,0,0)",186.000000,161470.000,486469.000
ES.1590,NL.IMAER,ES.1590,ADECS (88),0.000000000000000,683.000000000000000,CONTINUOUS,"(4:0,186,0,0)",186.000000,161870.000,486451.000
ES.1591,NL.IMAER,ES.1591,ADECS (89),0.000000000000000,714.000000000000000,CONTINUOUS,"(4:0,186,0,0)",186.000000,162269.000,486475.000
ES.1592,NL.IMAER,ES.1592,ADECS (90),0.000000000000000,744.000000000000000,CONTINUOUS,"(4:0,186,0,0)",186.000000,162664.000,486537.000
ES.1593,NL.IMAER,ES.1593,ADECS (91),0.000000000000000,775.000000000000000,CONTINUOUS,"(4:0,186,0,0)",186.000000,163051.000,486639.000
ES.1594,NL.IMAER,ES.1594,ADECS (92),0.000000000000000,805.000000000000000,CONTINUOUS,"(4:0,186,0,0)",186.000000,163426.000,486778.000
ES.1595,NL.IMAER,ES.1595,ADECS (93),0.000000000000000,835.000000000000000,CONTINUOUS,"(4:0,186,0,0)",186.000000,163785.000,486955.000
ES.1596,NL.IMAER,ES.1596,ADECS (94),0.000000000000000,887.000000000000000,CONTINUOUS,"(4:0,173,0,0)",173.000000,164133.000,487152.000
ES.1597,NL.IMAER,ES.1597,ADECS (95),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,911,0,0)",911.000000,164481.000,487350.000
ES.1598,NL.IMAER,ES.1598,ADECS (96),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,1990,0,0)",1990.000000,164829.000,487547.000
ES.1599,NL.IMAER,ES.1599,ADECS (97),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,2040,0,0)",2040.000000,165177.000,487745.000
ES.1600,NL.IMAER,ES.1600,ADECS (98),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,2040,0,0)",2040.000000,165525.000,487942.000
ES.1601,NL.IMAER,ES.1601,ADECS (99),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,2040,0,0)",2040.000000,165873.000,488139.000
ES.1602,NL.IMAER,ES.1602,ADECS (100),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,2040,0,0)",2040.000000,166220.000,488337.000
ES.1603,NL.IMAER,ES.1603,ADECS (101),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,2040,0,0)",2040.000000,166568.000,488534.000
ES.1604,NL.IMAER,ES.1604,ADECS (102),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,2040,0,0)",2040.000000,166916.000,488732.000
ES.1605,NL.IMAER,ES.1605,ADECS (103),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,2040,0,0)",2040.000000,167264.000,488929.000
ES.1606,NL.IMAER,ES.1606,ADECS (104),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,2040,0,0)",2040.000000,167612.000,489127.000
ES.1607,NL.IMAER,ES.1607,ADECS (105),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,2040,0,0)",2040.000000,167960.000,489324.000
ES.1608,NL.IMAER,ES.1608,ADECS (106),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,2040,0,0)",2040.000000,168308.000,489521.000
ES.1609,NL.IMAER,ES.1609,ADECS (107),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,2040,0,0)",2040.000000,168655.000,489719.000
ES.1610,NL.IMAER,ES.1610,ADECS (108),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,2040,0,0)",2040.000000,169003.000,489916.000
ES.1611,NL.IMAER,ES.1611,ADECS (109),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,2040,0,0)",2040.000000,169351.000,490114.000
ES.1612,NL.IMAER,ES.1612,ADECS (110),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,2040,0,0)",2040.000000,169699.000,490311.000
ES.1613,NL.IMAER,ES.1613,ADECS (111),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,2040,0,0)",2040.000000,170047.000,490509.000
ES.1614,NL.IMAER,ES.1614,ADECS (112),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,2040,0,0)",2040.000000,170395.000,490706.000
ES.1615,NL.IMAER,ES.1615,ADECS (113),0.000000000000000,914.000000000000000,CONTINUOUS,"(4:0,2040,0,0)",2040.000000,170743.000,490903.000
ES.1616,NL.IMAER,ES.1616,ADECS (114),0.000000000000000,0.000000000000000,CONTINUOUS,"(4:0,5440,0,0)",5440.000000,163448.000,495977.000
ES.1617,NL.IMAER,ES.1617,ADECS (115),0.000000000000000,81.000000000000000,CONTINUOUS,"(4:0,1430,0,0)",1430.000000,163154.000,495707.000
ES.1618,NL.IMAER,ES.1618,ADECS (116),0.000000000000000,166.000000000000000,CONTINUOUS,"(4:0,1430,0,0)",1430.000000,162859.000,495436.000
ES.1619,NL.IMAER,ES.1619,ADECS (117),0.000000000000000,250.000000000000000,CONTINUOUS,"(4:0,1430,0,0)",1430.000000,162564.000,495166.000
ES.1620,NL.IMAER,ES.1620,ADECS (118),0.000000000000000,315.000000000000000,CONTINUOUS,"(4:0,1380,0,0)",1380.000000,162270.000,494895.000
ES.1621,NL.IMAER,ES.1621,ADECS (119),0.000000000000000,344.000000000000000,CONTINUOUS,"(4:0,1310,0,0)",1310.000000,161975.000,494625.000
ES.1622,NL.IMAER,ES.1622,ADECS (120),0.000000000000000,373.000000000000000,CONTINUOUS,"(4:0,1170,0,0)",1170.000000,161680.000,494354.000
ES.1623,NL.IMAER,ES.1623,ADECS (121),0.000000000000000,403.000000000000000,CONTINUOUS,"(4:0,1640,0,0)",1640.000000,161386.000,494084.000
ES.1624,NL.IMAER,ES.1624,ADECS (122),0.000000000000000,433.000000000000000,CONTINUOUS,"(4:0,1170,0,0)",1170.000000,161091.000,493813.000
ES.1625,NL.IMAER,ES.1625,ADECS (123),0.000000000000000,463.000000000000000,CONTINUOUS,"(4:0,1170,0,0)",1170.000000,160796.000,493543.000
ES.1626,NL.IMAER,ES.1626,ADECS (124),0.000000000000000,493.000000000000000,CONTINUOUS,"(4:0,1170,0,0)",1170.000000,160502.000,493272.000
ES.1627,NL.IMAER,ES.1627,ADECS (125),0.000000000000000,546.000000000000000,CONTINUOUS,"(4:0,1100,0,0)",1100.000000,160207.000,493002.000
ES.1628,NL.IMAER,ES.1628,ADECS (126),0.000000000000000,605.000000000000000,CONTINUOUS,"(4:0,1100,0,0)",1100.000000,159912.000,492731.000
ES.1629,NL.IMAER,ES.1629,ADECS (127),0.000000000000000,650.000000000000000,CONTINUOUS,"(4:0,984,0,0)",984.000000,161470.000,486469.000
ES.1630,NL.IMAER,ES.1630,ADECS (128),0.000000000000000,679.000000000000000,CONTINUOUS,"(4:0,984,0,0)",984.000000,161870.000,486451.000
ES.1631,NL.IMAER,ES.1631,ADECS (129),0.000000000000000,707.000000000000000,CONTINUOUS,"(4:0,984,0,0)",984.000000,162269.000,486475.000
ES.1632,NL.IMAER,ES.1632,ADECS (130),0.000000000000000,736.000000000000000,CONTINUOUS,"(4:0,984,0,0)",984.000000,162664.000,486537.000
ES.1633,NL.IMAER,ES.1633,ADECS (131),0.000000000000000,765.000000000000000,CONTINUOUS,"(4:0,984,0,0)",984.000000,163051.000,486639.000
ES.1634,NL.IMAER,ES.1634,ADECS (132),0.000000000000000,793.000000000000000,CONTINUOUS,"(4:0,984,0,0)",984.000000,163426.000,486778.000
ES.1635,NL.IMAER,ES.1635,ADECS (133),0.000000000000000,822.000000000000000,CONTINUOUS,"(4:0,984,0,0)",984.000000,163785.000,486955.000
ES.1636,NL.IMAER,ES.1636,ADECS (134),0.000000000000000,858.000000000000000,CONTINUOUS,"(4:0,902,0,0)",902.000000,164133.000,487152.000
ES.1637,NL.IMAER,ES.1637,ADECS (135),0.000000000000000,913.000000000000000,CONTINUOUS,"(4:0,907,0,0)",907.000000,164481.000,487350.000
ES.1638,NL.IMAER,ES.1638,ADECS (136),0.000000000000000,53.000000000000000,CONTINUOUS,"(4:0,54.6,0,0)",54.600000,163522.000,496045.000
ES.1639,NL.IMAER,ES.1639,ADECS (137),0.000000000000000,115.000000000000000,CONTINUOUS,"(4:0,54.8,0,0)",54.800000,163817.000,496316.000
ES.1640,NL.IMAER,ES.1640,ADECS (138),0.000000000000000,178.000000000000000,CONTINUOUS,"(4:0,54.8,0,0)",54.800000,164112.000,496586.000
ES.1641,NL.IMAER,ES.1641,ADECS (139),0.000000000000000,240.000000000000000,CONTINUOUS,"(4:0,54.8,0,0)",54.800000,164406.000,496857.000
ES.1642,NL.IMAER,ES.1642,ADECS (140),0.000000000000000,302.000000000000000,CONTINUOUS,"(4:0,54.8,0,0)",54.800000,164701.000,497127.000
ES.1643,NL.IMAER,ES.1643,ADECS (141),0.000000000000000,335.000000000000000,CONTINUOUS,"(4:0,78.5,0,0)",78.500000,164996.000,497398.000
ES.1644,NL.IMAER,ES.1644,ADECS (142),0.000000000000000,365.000000000000000,CONTINUOUS,"(4:0,222,0,0)",222.000000,165290.000,497668.000
ES.1645,NL.IMAER,ES.1645,ADECS (143),0.000000000000000,393.000000000000000,CONTINUOUS,"(4:0,46.5,0,0)",46.500000,165585.000,497939.000
ES.1646,NL.IMAER,ES.1646,ADECS (144),0.000000000000000,422.000000000000000,CONTINUOUS,"(4:0,46.5,0,0)",46.500000,165880.000,498209.000
ES.1647,NL.IMAER,ES.1647,ADECS (145),0.000000000000000,447.000000000000000,CONTINUOUS,"(4:0,37.4,0,0)",37.400000,166174.000,498480.000
ES.1648,NL.IMAER,ES.1648,ADECS (146),0.000000000000000,470.000000000000000,CONTINUOUS,"(4:0,37.4,0,0)",37.400000,166469.000,498750.000
ES.1649,NL.IMAER,ES.1649,ADECS (147),0.000000000000000,493.000000000000000,CONTINUOUS,"(4:0,37.4,0,0)",37.400000,166764.000,499021.000
ES.1650,NL.IMAER,ES.1650,ADECS (148),0.000000000000000,517.000000000000000,CONTINUOUS,"(4:0,37.4,0,0)",37.400000,167058.000,499291.000
ES.1651,NL.IMAER,ES.1651,ADECS (149),0.000000000000000,540.000000000000000,CONTINUOUS,"(4:0,37.4,0,0)",37.400000,167353.000,499562.000
ES.1652,NL.IMAER,ES.1652,ADECS (150),0.000000000000000,563.000000000000000,CONTINUOUS,"(4:0,37.4,0,0)",37.400000,167648.000,499832.000
ES.1653,NL.IMAER,ES.1653,ADECS (151),0.000000000000000,587.000000000000000,CONTINUOUS,"(4:0,37.4,0,0)",37.400000,167942.000,500103.000
ES.1654,NL.IMAER,ES.1654,ADECS (152),0.000000000000000,610.000000000000000,CONTINUOUS,"(4:0,37.4,0,0)",37.400000,168237.000,500373.000
ES.1655,NL.IMAER,ES.1655,ADECS (153),0.000000000000000,633.000000000000000,CONTINUOUS,"(4:0,90.40000000000001,0,0)",90.400000,168532.000,500644.000
ES.1656,NL.IMAER,ES.1656,ADECS (154),0.000000000000000,657.000000000000000,CONTINUOUS,"(4:0,37.4,0,0)",37.400000,168826.000,500914.000
ES.1657,NL.IMAER,ES.1657,ADECS (155),0.000000000000000,680.000000000000000,CONTINUOUS,"(4:0,118,0,0)",118.000000,169121.000,501185.000
ES.1658,NL.IMAER,ES.1658,ADECS (156),0.000000000000000,703.000000000000000,CONTINUOUS,"(4:0,37.4,0,0)",37.400000,169416.000,501455.000
ES.1659,NL.IMAER,ES.1659,ADECS (157),0.000000000000000,727.000000000000000,CONTINUOUS,"(4:0,37.4,0,0)",37.400000,169710.000,501726.000
ES.1660,NL.IMAER,ES.1660,ADECS (158),0.000000000000000,750.000000000000000,CONTINUOUS,"(4:0,37.4,0,0)",37.400000,169998.000,502003.000
ES.1661,NL.IMAER,ES.1661,ADECS (159),0.000000000000000,776.000000000000000,CONTINUOUS,"(4:0,32.3,0,0)",32.300000,170259.000,502307.000
ES.1662,NL.IMAER,ES.1662,ADECS (160),0.000000000000000,804.000000000000000,CONTINUOUS,"(4:0,32.3,0,0)",32.300000,170492.000,502632.000
ES.1663,NL.IMAER,ES.1663,ADECS (161),0.000000000000000,831.000000000000000,CONTINUOUS,"(4:0,32.3,0,0)",32.300000,170720.000,502961.000
ES.1664,NL.IMAER,ES.1664,ADECS (162),0.000000000000000,858.000000000000000,CONTINUOUS,"(4:0,32.3,0,0)",32.300000,170946.000,503290.000
ES.1665,NL.IMAER,ES.1665,ADECS (163),0.000000000000000,886.000000000000000,CONTINUOUS,"(4:0,32.3,0,0)",32.300000,171173.000,503620.000
ES.1666,NL.IMAER,ES.1666,ADECS (164),0.000000000000000,913.000000000000000,CONTINUOUS,"(4:0,32.3,0,0)",32.300000,171401.000,503949.000
ES.1667,NL.IMAER,ES.1667,ADECS (165),0.000000000000000,53.000000000000000,CONTINUOUS,"(4:0,78.2,0,0)",78.200000,163743.000,496248.000
ES.1668,NL.IMAER,ES.1668,ADECS (166),0.000000000000000,115.000000000000000,CONTINUOUS,"(4:0,78,0,0)",78.000000,163448.000,495977.000
ES.1669,NL.IMAER,ES.1669,ADECS (167),0.000000000000000,178.000000000000000,CONTINUOUS,"(4:0,78.40000000000001,0,0)",78.400000,163154.000,495707.000
ES.1670,NL.IMAER,ES.1670,ADECS (168),0.000000000000000,240.000000000000000,CONTINUOUS,"(4:0,78.40000000000001,0,0)",78.400000,162859.000,495436.000
ES.1671,NL.IMAER,ES.1671,ADECS (169),0.000000000000000,302.000000000000000,CONTINUOUS,"(4:0,78,0,0)",78.000000,162564.000,495166.000
ES.1672,NL.IMAER,ES.1672,ADECS (170),0.000000000000000,335.000000000000000,CONTINUOUS,"(4:0,116,0,0)",116.000000,162270.000,494895.000
ES.1673,NL.IMAER,ES.1673,ADECS (171),0.000000000000000,393.000000000000000,CONTINUOUS,"(4:0,66.59999999999999,0,0)",66.600000,161680.000,494354.000
ES.1674,NL.IMAER,ES.1674,ADECS (172),0.000000000000000,422.000000000000000,CONTINUOUS,"(4:0,66.59999999999999,0,0)",66.600000,161386.000,494084.000
ES.1675,NL.IMAER,ES.1675,ADECS (173),0.000000000000000,448.000000000000000,CONTINUOUS,"(4:0,56.6,0,0)",56.600000,161091.000,493813.000
ES.1676,NL.IMAER,ES.1676,ADECS (174),0.000000000000000,472.000000000000000,CONTINUOUS,"(4:0,75.7,0,0)",75.700000,160796.000,493543.000
ES.1677,NL.IMAER,ES.1677,ADECS (175),0.000000000000000,497.000000000000000,CONTINUOUS,"(4:0,56.6,0,0)",56.600000,160502.000,493272.000
ES.1678,NL.IMAER,ES.1678,ADECS (176),0.000000000000000,521.000000000000000,CONTINUOUS,"(4:0,56.6,0,0)",56.600000,160207.000,493002.000
ES.1679,NL.IMAER,ES.1679,ADECS (177),0.000000000000000,546.000000000000000,CONTINUOUS,"(4:0,56.6,0,0)",56.600000,159912.000,492731.000
ES.1680,NL.IMAER,ES.1680,ADECS (178),0.000000000000000,570.000000000000000,CONTINUOUS,"(4:0,56.6,0,0)",56.600000,159618.000,492461.000
ES.1681,NL.IMAER,ES.1681,ADECS (179),0.000000000000000,595.000000000000000,CONTINUOUS,"(4:0,56.6,0,0)",56.600000,159323.000,492190.000
ES.1682,NL.IMAER,ES.1682,ADECS (180),0.000000000000000,621.000000000000000,CONTINUOUS,"(4:0,47.3,0,0)",47.300000,161074.000,486525.000
ES.1683,NL.IMAER,ES.1683,ADECS (181),0.000000000000000,649.000000000000000,CONTINUOUS,"(4:0,47,0,0)",47.000000,161470.000,486469.000
ES.1684,NL.IMAER,ES.1684,ADECS (182),0.000000000000000,677.000000000000000,CONTINUOUS,"(4:0,47,0,0)",47.000000,161870.000,486451.000
ES.1685,NL.IMAER,ES.1685,ADECS (183),0.000000000000000,705.000000000000000,CONTINUOUS,"(4:0,47,0,0)",47.000000,162269.000,486475.000
ES.1686,NL.IMAER,ES.1686,ADECS (184),0.000000000000000,732.000000000000000,CONTINUOUS,"(4:0,47,0,0)",47.000000,162664.000,486537.000
ES.1687,NL.IMAER,ES.1687,ADECS (185),0.000000000000000,760.000000000000000,CONTINUOUS,"(4:0,47,0,0)",47.000000,163051.000,486639.000
ES.1688,NL.IMAER,ES.1688,ADECS (186),0.000000000000000,788.000000000000000,CONTINUOUS,"(4:0,47,0,0)",47.000000,163426.000,486778.000
ES.1689,NL.IMAER,ES.1689,ADECS (187),0.000000000000000,816.000000000000000,CONTINUOUS,"(4:0,47,0,0)",47.000000,163785.000,486955.000
ES.1690,NL.IMAER,ES.1690,ADECS (188),0.000000000000000,843.000000000000000,CONTINUOUS,"(4:0,47,0,0)",47.000000,164133.000,487152.000
ES.1691,NL.IMAER,ES.1691,ADECS (189),0.000000000000000,871.000000000000000,CONTINUOUS,"(4:0,47,0,0)",47.000000,164481.000,487350.000
ES.1692,NL.IMAER,ES.1692,ADECS (190),0.000000000000000,899.000000000000000,CONTINUOUS,"(4:0,47,0,0)",47.000000,164829.000,487547.000
ES.1693,NL.IMAER,ES.1693,ADECS (191),0.000000000000000,40.000000000000000,CONTINUOUS,"(4:0,73.40000000000001,0,0)",73.400000,163448.000,495977.000
ES.1694,NL.IMAER,ES.1694,ADECS (192),0.000000000000000,124.000000000000000,CONTINUOUS,"(4:0,53.3,0,0)",53.300000,163154.000,495707.000
ES.1695,NL.IMAER,ES.1695,ADECS (193),0.000000000000000,208.000000000000000,CONTINUOUS,"(4:0,53.3,0,0)",53.300000,162859.000,495436.000
ES.1696,NL.IMAER,ES.1696,ADECS (194),0.000000000000000,292.000000000000000,CONTINUOUS,"(4:0,53.3,0,0)",53.300000,162564.000,495166.000
ES.1697,NL.IMAER,ES.1697,ADECS (195),0.000000000000000,370.000000000000000,CONTINUOUS,"(4:0,43.8,0,0)",43.800000,161975.000,494625.000
ES.1698,NL.IMAER,ES.1698,ADECS (196),0.000000000000000,405.000000000000000,CONTINUOUS,"(4:0,43.8,0,0)",43.800000,161680.000,494354.000
ES.1699,NL.IMAER,ES.1699,ADECS (197),0.000000000000000,441.000000000000000,CONTINUOUS,"(4:0,43.8,0,0)",43.800000,161386.000,494084.000
